InputID,Traveller_ID,Traveller_Country,Photography,location_Type,Travel_Year,Travel_month,month,rating,sentiment_comments
53808,9621,"United States","No photography","Religious Sites",2015,12,December,4,Positive
53822,9623,Bhutan,"No photography","Religious Sites",2019,10,October,5,Neutral
53830,9624,China,"No photography","Religious Sites",2019,2,February,4,Positive
53839,9625,"United Kingdom","No photography","Religious Sites",2019,1,January,4,Positive
53840,9626,"United Kingdom","No photography","Religious Sites",2015,12,December,5,Positive
53850,9627,Singapore,"No photography","Religious Sites",2015,9,September,5,Positive
53872,9628,France,"No photography","Religious Sites",2019,8,August,5,Positive
53874,9629,Switzerland,"No photography","Religious Sites",2019,7,July,5,Positive
53883,9630,Sweden,"No photography","Religious Sites",2019,3,March,5,Positive
53888,9631,"United Kingdom","No photography","Religious Sites",2019,3,March,5,Positive
53890,9632,"United States","No photography","Religious Sites",2019,2,February,5,Positive
53894,9633,Netherlands,"No photography","Religious Sites",2019,2,February,5,Positive
53896,9634,NULL,"No photography","Religious Sites",2019,1,January,4,Positive
53904,9635,Belgium,"No photography","Religious Sites",2018,9,September,5,Positive
53905,9636,Netherlands,"No photography","Religious Sites",2018,6,June,5,Negative
53907,9637,Netherlands,"No photography","Religious Sites",2018,8,August,4,Positive
53917,9638,Canada,"No photography","Religious Sites",2018,11,November,5,Positive
53930,9639,Italy,"No photography","Religious Sites",2018,2,February,4,Positive
53934,9640,Italy,"No photography","Religious Sites",2018,1,January,4,Positive
53935,9641,Netherlands,"No photography","Religious Sites",2018,2,February,5,Positive
53937,9642,"United States","No photography","Religious Sites",2018,2,February,5,Positive
53942,9644,Australia,"No photography","Religious Sites",2018,5,May,5,Positive
53946,9645,Belgium,"No photography","Religious Sites",2018,4,April,5,Positive
53951,9646,Hungary,"No photography","Religious Sites",2018,2,February,5,Positive
53952,9647,Canada,"No photography","Religious Sites",2018,8,August,5,Positive
53954,9648,France,"No photography","Religious Sites",2018,8,August,5,Positive
53956,9649,"United Arab Emirates","No photography","Religious Sites",2017,12,December,5,Positive
53959,9651,"United Kingdom","No photography","Religious Sites",2018,7,July,4,Positive
53961,9652,Spain,"No photography","Religious Sites",2018,6,June,5,Positive
53962,9653,India,"No photography","Religious Sites",2018,6,June,4,Positive
53970,9654,Mauritius,"No photography","Religious Sites",2020,8,August,5,Positive
53973,9655,Poland,"No photography","Religious Sites",2017,9,September,5,Positive
53974,9656,Australia,"No photography","Religious Sites",2017,9,September,3,Positive
53975,9657,Netherlands,"No photography","Religious Sites",2017,9,September,4,Positive
53979,9658,"United Kingdom","No photography","Religious Sites",2017,8,August,5,Positive
53984,9659,"Czech Republic","No photography","Religious Sites",2017,7,July,4,Positive
54209,9660,Australia,"No photography","Religious Sites",2017,1,January,5,Positive
53986,9660,Australia,"No photography","Religious Sites",2017,4,April,5,Positive
53989,9661,Spain,"No photography","Religious Sites",2017,2,February,5,Positive
53992,9662,Australia,"No photography","Religious Sites",2017,4,April,4,Positive
53994,9663,Netherlands,"No photography","Religious Sites",2017,4,April,4,Positive
54001,9664,Spain,"No photography","Religious Sites",2017,3,March,5,Positive
54003,9665,Australia,"No photography","Religious Sites",2017,3,March,5,Positive
54004,9666,"United Kingdom","No photography","Religious Sites",2017,3,March,4,Positive
54006,9667,"United Kingdom","No photography","Religious Sites",2017,2,February,5,Positive
54009,9669,Greece,"No photography","Religious Sites",2017,3,March,5,Positive
54011,9670,Singapore,"No photography","Religious Sites",2017,2,February,4,Positive
54015,9672,Liechtenstein,"No photography","Religious Sites",2017,2,February,5,Positive
54016,9673,"United Kingdom","No photography","Religious Sites",2017,2,February,4,Positive
54017,9674,Singapore,"No photography","Religious Sites",2017,2,February,4,Positive
54018,9675,"United States","No photography","Religious Sites",2017,1,January,4,Positive
54022,9676,"United Kingdom","No photography","Religious Sites",2017,2,February,5,Positive
54025,9677,"United States","No photography","Religious Sites",2017,2,February,5,Positive
54026,9678,Germany,"No photography","Religious Sites",2017,1,January,5,Positive
54027,9679,"United Kingdom","No photography","Religious Sites",2016,2,February,4,Positive
54030,9680,India,"No photography","Religious Sites",2017,1,January,5,Positive
54031,9681,Netherlands,"No photography","Religious Sites",2017,1,January,4,Positive
54033,9682,"United Kingdom","No photography","Religious Sites",2017,1,January,5,Positive
54034,9683,Canada,"No photography","Religious Sites",2017,1,January,3,Positive
54039,9684,India,"No photography","Religious Sites",2016,12,December,5,Positive
54040,9685,India,"No photography","Religious Sites",2016,12,December,5,Positive
54041,9686,"United States","No photography","Religious Sites",2017,8,August,5,Positive
55762,9686,"United States","No photography","Religious Sites",2017,7,July,5,Positive
54043,9687,Belize,"No photography","Religious Sites",2017,7,July,5,Positive
54045,9688,Netherlands,"No photography","Religious Sites",2017,7,July,3,Positive
54046,9689,Canada,"No photography","Religious Sites",2017,7,July,4,Positive
54047,9690,Netherlands,"No photography","Religious Sites",2017,7,July,5,Positive
54051,9691,"United States","No photography","Religious Sites",2016,7,July,5,Positive
54052,9692,"United Kingdom","No photography","Religious Sites",2017,6,June,5,Positive
54053,9693,Hungary,"No photography","Religious Sites",2017,2,February,5,Positive
54059,9694,Netherlands,"No photography","Religious Sites",2016,9,September,5,Positive
54063,9695,Australia,"No photography","Religious Sites",2016,7,July,5,Positive
54065,9696,Netherlands,"No photography","Religious Sites",2016,8,August,5,Positive
54067,9697,"United Kingdom","No photography","Religious Sites",2016,8,August,5,Positive
54071,9699,"United Kingdom","No photography","Religious Sites",2016,7,July,5,Positive
54072,9700,"United Kingdom","No photography","Religious Sites",2016,8,August,5,Positive
54075,9701,Netherlands,"No photography","Religious Sites",2016,7,July,5,Positive
54076,9702,"United Kingdom","No photography","Religious Sites",2016,7,July,5,Positive
54077,9703,"United Kingdom","No photography","Religious Sites",2016,7,July,5,Positive
54086,9704,Australia,"No photography","Religious Sites",2020,1,January,5,Positive
54089,9705,Singapore,"No photography","Religious Sites",2019,12,December,5,Positive
54590,9705,Singapore,"No photography","Religious Sites",2020,1,January,5,Positive
54093,9706,Canada,"No photography","Religious Sites",2019,7,July,5,Positive
54094,9707,Switzerland,"No photography","Religious Sites",2019,12,December,4,Positive
54096,9708,India,"No photography","Religious Sites",2018,1,January,4,Positive
54101,9709,"United Kingdom","No photography","Religious Sites",2017,12,December,5,Positive
54103,9710,"United States","No photography","Religious Sites",2017,12,December,5,Neutral
54104,9711,"South Africa","No photography","Religious Sites",2017,12,December,5,Negative
54106,9712,"United Kingdom","No photography","Religious Sites",2017,12,December,4,Positive
54107,9713,Australia,"No photography","Religious Sites",2017,12,December,5,Positive
54108,9714,"United Arab Emirates","No photography","Religious Sites",2017,11,November,4,Positive
54109,9715,"United Kingdom","No photography","Religious Sites",2017,11,November,4,Positive
54110,9716,Taiwan,"No photography","Religious Sites",2017,12,December,5,Positive
54114,9718,Netherlands,"No photography","Religious Sites",2017,11,November,4,Positive
54115,9719,Switzerland,"No photography","Religious Sites",2017,10,October,5,Positive
54116,9720,Belgium,"No photography","Religious Sites",2017,10,October,4,Positive
54117,9721,Norway,"No photography","Religious Sites",2017,10,October,5,Positive
54119,9722,"United Kingdom","No photography","Religious Sites",2017,8,August,5,Positive
54120,9723,Belgium,"No photography","Religious Sites",2017,9,September,5,Positive
54124,9724,Afghanistan,"No photography","Religious Sites",2016,12,December,4,Positive
54125,9725,Austria,"No photography","Religious Sites",2016,4,April,5,Positive
54126,9726,India,"No photography","Religious Sites",2016,12,December,4,Positive
54127,9727,Australia,"No photography","Religious Sites",2016,12,December,4,Positive
54130,9728,Australia,"No photography","Religious Sites",2016,1,January,5,Neutral
54131,9729,Netherlands,"No photography","Religious Sites",2016,11,November,4,Positive
54134,9730,"United Kingdom","No photography","Religious Sites",2016,10,October,4,Positive
54137,9732,Netherlands,"No photography","Religious Sites",2016,7,July,5,Positive
54140,9733,Australia,"No photography","Religious Sites",2016,3,March,5,Positive
54143,9734,"United Kingdom","No photography","Religious Sites",2016,4,April,5,Positive
54145,9736,Australia,"No photography","Religious Sites",2016,1,January,4,Positive
54146,9737,Singapore,"No photography","Religious Sites",2016,6,June,5,Positive
54147,9738,"United Kingdom","No photography","Religious Sites",2016,5,May,4,Negative
54157,9740,"United Kingdom","No photography","Religious Sites",2019,5,May,5,Positive
54168,9741,Singapore,"No photography","Religious Sites",2018,11,November,4,Positive
54171,9742,Australia,"No photography","Religious Sites",2018,10,October,5,Positive
54175,9743,"United States","No photography","Religious Sites",2018,7,July,5,Positive
54182,9744,Thailand,"No photography","Religious Sites",2019,12,December,5,Neutral
54187,9745,"United Kingdom","No photography","Religious Sites",2018,2,February,5,Positive
54192,9746,Sweden,"No photography","Religious Sites",2018,2,February,5,Positive
54196,9747,Australia,"No photography","Religious Sites",2017,11,November,5,Positive
54201,9748,Singapore,"No photography","Religious Sites",2017,10,October,3,Positive
54205,9750,Netherlands,"No photography","Religious Sites",2017,10,October,4,Positive
54216,9752,Netherlands,"No photography","Religious Sites",2017,7,July,4,Positive
54227,9754,"United Kingdom","No photography","Religious Sites",2017,2,February,5,Positive
54231,9755,"United Kingdom","No photography","Religious Sites",2016,8,August,5,Positive
54232,9756,Malaysia,"No photography","Religious Sites",2016,9,September,5,Positive
54236,9757,Australia,"No photography","Religious Sites",2016,8,August,5,Positive
54238,9758,"United States","No photography","Religious Sites",2016,8,August,5,Positive
54240,9759,Australia,"No photography","Religious Sites",2016,8,August,5,Positive
54241,9760,Denmark,"No photography","Religious Sites",2016,8,August,4,Positive
54245,9761,Singapore,"No photography","Religious Sites",2016,8,August,5,Positive
54247,9762,Netherlands,"No photography","Religious Sites",2016,8,August,5,Positive
54251,9763,"United States","No photography","Religious Sites",2016,8,August,4,Positive
54255,9764,"United Kingdom","No photography","Religious Sites",2017,3,March,5,Positive
54272,9765,Canada,"No photography","Religious Sites",2017,1,January,5,Positive
54274,9766,Netherlands,"No photography","Religious Sites",2017,1,January,5,Positive
54278,9767,India,"No photography","Religious Sites",2016,12,December,5,Positive
54280,9768,"New Zealand","No photography","Religious Sites",2016,12,December,5,Positive
54283,9769,Spain,"No photography","Religious Sites",2016,12,December,5,Negative
54286,9770,Australia,"No photography","Religious Sites",2016,8,August,5,Positive
54294,9771,Netherlands,"No photography","Religious Sites",2016,4,April,5,Positive
54299,9772,"Czech Republic","No photography","Religious Sites",2015,6,June,3,Positive
55255,9773,Ireland,"No photography","Religious Sites",2019,8,August,3,Positive
54304,9773,Ireland,"No photography","Religious Sites",2016,4,April,3,Negative
54306,9774,Thailand,"No photography","Religious Sites",2016,4,April,3,Positive
54307,9775,Switzerland,"No photography","Religious Sites",2016,4,April,4,Positive
54318,9776,Sweden,"No photography","Religious Sites",2020,1,January,5,Positive
54328,9777,Italy,"No photography","Religious Sites",2019,2,February,4,Positive
54331,9778,Kenya,"No photography","Religious Sites",2019,1,January,5,Positive
54333,9779,Australia,"No photography","Religious Sites",2019,1,January,5,Positive
54339,9780,"United States","No photography","Religious Sites",2016,7,July,5,Positive
54345,9781,Germany,"No photography","Religious Sites",2016,11,November,5,Positive
54347,9782,Australia,"No photography","Religious Sites",2016,11,November,4,Positive
54354,9783,Indonesia,"No photography","Religious Sites",2017,6,June,5,Positive
54365,9784,Brazil,"No photography","Religious Sites",2018,2,February,1,Negative
54369,9785,India,"No photography","Religious Sites",2017,11,November,5,Positive
54374,9786,Australia,"No photography","Religious Sites",2018,1,January,4,Neutral
54375,9787,"United Arab Emirates","No photography","Religious Sites",2018,7,July,5,Positive
